ISIC4_국제표준산업분류,ISIC4_분류명,KSIC10_한국표준산업분류,KSIC10_분류명,HS2017_관세통계통합품목분류,HS2017_분류명
,,,,510710,양모의 함유량이 전 중량의 100분의 85 이상인 것
,,,,510720,양모의 함유량이 전 중량의 100분의 85 미만인 것
1311,섬유 가공 및 방적업,13102,모방적업,510810,카드(card)한 것
,,,,510820,코움(comb)한 것
,,,,510910,양모나 동물의 부드러운 털의 함유량이 전 중량의 100분의 85 이상인 것
,,,,510990,기타
,,,,511000,"동물의 거친 털로 만든 실이나 말의 털로 만든 실[짐프한(gimped) 말의 털로 만든 실을 포함하며, 소매용인지에 상관없다]"
1311,섬유 가공 및 방적업,13101,면방적업,520411,면의 함유량이 전 중량의 100분의 85 이상인 것
,,,,520419,기타
,,,,520420,소매용
,,,,520511,714.29데시텍스 이상인 것(미터식 번수 14수 이하)
,,,,520512,714.29데시텍스 미만 232.56데시텍스 이상인 것(미터식 번수 14수 초과 43수 이하)
,,,,520513,232.56데시텍스 미만 192.31데시텍스 이상인 것(미터식 번수 43수 초과 52수 이하)
,,,,520514,192.31데시텍스 미만 125데시텍스 이상인 것(미터식 번수 52수 초과 80수 이하)
,,,,520515,125데시텍스 미만인 것(미터식 번수 80수 초과)
,,,,520521,714.29데시텍스 이상인 것(미터식 번수 14수 이하)
,,,,520522,714.29데시텍스 미만 232.56데시텍스 이상인 것(미터식 번수 14수 초과 43수 이하)
,,,,520523,232.56데시텍스 미만 192.31데시텍스 이상인 것(미터식 번수 43수 초과 52수 이하)
,,,,520524,192.31데시텍스 미만 125데시텍스 이상인 것(미터식 번수 52수 초과 80수 이하)
,,,,520526,125데시텍스 미만 106.38데시텍스 이상인 것(미터식 번수 80수 초과 94수 이하)
,,,,520527,106.38데시텍스 미만 83.33데시텍스 이상인 것(미터식 번수 94수 초과 120수 이하)
,,,,520528,83.33 데시텍스 미만인 것(미터식 번수 120수 초과)
,,,,520531,구성하는 단사가 714.29데시텍스 이상인 것(단사당 미터식 번수 14수 이하)
,,,,520532,구성하는 단사가 714.29데시텍스 미만 232.56데시텍스 이상인 것(단사당 미터식 번수 14수 초과 43수 이하)
,,,,520533,구성하는 단사가 232.56데시텍스 미만 192.31데시텍스 이상인 것(단사당 미터식 번수 43수 초과 52수 이하)
,,,,520534,구성하는 단사가 192.31데시텍스 미만 125데시텍스 이상인 것(단사당 미터식 번수 52수 초과 80수 이하)
,,,,520535,구성하는 단사가 125데시텍스 미만인 것(단사당 미터식 번수 80수 초과)
,,,,520541,구성하는 단사가 714.29데시텍스 이상인 것(단사당 미터식 번수 14수 이하)
,,,,520542,구성하는 단사가 714.29데시텍스 미만 232.56데시텍스 이상인 것(단사당 미터식 번수 14수 초과   43수 이하)
,,,,520543,구성하는 단사가 232.56데시텍스 미만 192.31데시텍스 이상인 것(단사당 미터식 번수 43수 초과 52수 이하)
,,,,520544,구성하는 단사가 192.31데시텍스 미만 125데시텍스 이상인 것(단사당 미터식 번수 52수 초과 80수 이하)
,,,,520546,구성하는 단사가 125데시텍스 미만 106.38데시텍스 이상인 것(단사당 미터식 번수 80수 초과 94수 이하)
,,,,520547,구성하는 단사가 106.38데시텍스 미만 83.33데시텍스 이상인 것(단사당 미터식 번수 94수 초과 120수 이하)
,,,,520548,구성하는 단사가 83.33데시텍스 미만인 것(단사당 미터식 번수 120수 초과)
,,,,520611,714.29데시텍스 이상인 것(미터식 번수 14수 이하)
,,,,520612,714.29데시텍스 미만 232.56데시텍스 이상인 것(미터식 번수 14수 초과 43수 이하)
,,,,520613,232.56데시텍스 미만 192.31데시텍스 이상인 것(미터식 번수 43수 초과 52수 이하)
,,,,520614,192.31데시텍스 미만 125데시텍스 이상인 것(미터식 번수 52수 초과 80수 이하)
,,,,520615,125데시텍스 미만인 것(미터식 번수 80수 초과)
,,,,520621,714.29데시텍스 이상인 것(미터식 번수 14수 이하)
,,,,520622,714.29데시텍스 미만 232.56데시텍스 이상인 것(미터식 번수 14수 초과 43수 이하)
,,,,520623,232.56데시텍스 미만 192.31데시텍스 이상인 것(미터식 번수 43수 초과 52수 이하)
,,,,520624,192.31데시텍스 미만 125데시텍스 이상인 것(미터식 번수 52수 초과 80수 이하)
,,,,520625,125데시텍스 미만인 것(미터식 번수 80수 초과)
,,,,520631,구성하는 단사가 714.29데시텍스 이상인 것(단사당 미터식 번수 14수 이하)
,,,,520632,구성하는 단사가 714.29데시텍스 미만 232.56데시텍스 이상인 것(단사당 미터식 번수 14수 초과 43수 이하)
,,,,520634,구성하는 단사가 192.31데시텍스 미만 125데시텍스 이상인 것(단사당 미터식 번수 52수 초과 80수 이하)
,,,,520635,구성하는 단사가 125데시텍스 미만인 것(미터식 번수 80수 초과)
,,,,520641,구성하는 단사가 714.29데시텍스 이상인 것(단사당 미터식 번수 14수 이하)
,,,,520642,구성하는 단사가 714.29데시텍스 미만 232.56데시텍스 이상인 것(단사당 미터식 번수 14수 초과 43수 이하)
,,,,520643,구성하는 단사가 232.56데시텍스 미만 192.31데시텍스 이상인 것(단사당 미터식 번수 43수 초과 52수 이하)
,,,,520644,구성하는 단사가 192.31데시텍스 미만 125데시텍스 이상인 것(단사당 미터식 번수 52수 초과 80수 이하)
,,,,520645,구성하는 단사가 125데시텍스 미만인 것(단사당 미터식 번수 80수 초과)
,,,,520710,면의 함유량이 전 중량의 100분의 85 이상인 것
,,,,520790,기타
1311,섬유 가공 및 방적업,13109,기타 방적업,530610,단사
,,,,530620,복합사(연합사)나 케이블사
,,,,530710,단사
,,,,530720,복합사(연합사)나 케이블사
,,,,530810,코이어(coir)사
,,,,530820,대마사
,,,,530890,기타
1311,섬유 가공 및 방적업,13103,화학섬유 방적업,540110,합성필라멘트의 것
,,,,540120,재생ㆍ반(半)합성 필라멘트의 것
,,,,550810,합성스테이플섬유의 것
,,,,550820,재생ㆍ반(半)합성 스테이플섬유의 것
1311,섬유 가공 및 방적업,13103,화학섬유 방적업,540261,나일론이나 그 밖의 폴리아미드의 것
,,,,540262,폴리에스테르의 것
,,,,540263,폴리프로필렌의 것
,,,,540269,기타
,,,,540341,비스코스레이온(viscose rayon)의 것
,,,,540342,초산셀룰로오스의 것
,,,,540349,기타
1311,섬유 가공 및 방적업,13103,화학섬유 방적업,540600,"인조필라멘트사(재봉사는 제외하며, 소매용으로 한정한다)"
1311,섬유 가공 및 방적업,13103,화학섬유 방적업,550911,단사
,,,,550912,복합사(연합사)나 케이블사
,,,,550921,단사
,,,,550922,복합사(연합사)나 케이블사
,,,,550931,단사
,,,,550932,복합사(연합사)나 케이블사
,,,,550941,단사
,,,,550942,복합사(연합사)나 케이블사
,,,,550951,주로 재생ㆍ반(半)합성 스테이플섬유와 혼방한 것
,,,,550952,주로 양모나 동물의 부드러운 털과 혼방한 것
,,,,550953,주로 면과 혼방한 것
,,,,550959,기타
,,,,550961,주로 양모나 동물의 부드러운 털과 혼방한 것
,,,,550962,주로 면과 혼방한 것
,,,,550969,기타
,,,,550991,주로 양모나 동물의 부드러운 털과 혼방한 것
,,,,550992,주로 면과 혼방한 것
,,,,550999,기타
,,,,551110,합성스테이플섬유의 함유량이 전 중량의 100분의 85 이상인 것
,,,,551120,합성스테이플섬유의 함유량이 전 중량의 100분의 85 미만인 것
1311,섬유 가공 및 방적업,13103,화학섬유 방적업,551011,단사
,,,,551012,복합사(연합사)나 케이블사
,,,,551020,그 밖의 실(주로 양모나 동물의 부드러운 털과 혼방한 것으로 한정한다)
,,,,551030,그 밖의 실(주로 면과 혼방한 것으로 한정한다)
,,,,551090,그 밖의 실
1311,섬유 가공 및 방적업,13103,화학섬유 방적업,551130,재생ㆍ반(半)합성 스테이플섬유의 것
1312,직물 직조업,13219,특수직물 및 기타직물 직조업,500710,견 노일(noil) 직물
,,,,500720,그 밖의 직물[견이나 견 웨이스트(waste)의 함유량이 전 중량의 100분의 85 이상인 것으로 견 노일(noil)의 것은 제외한다]
,,,,500790,기타의 직물
1312,직물 직조업,13212,모직물 직조업,511111,1제곱미터당 중량이 300그램 이하인 것
,,,,511119,기타
,,,,511120,기타(주로 인조필라멘트와 혼방한 것으로 한정한다)
,,,,511130,기타(주로 인조스테이플섬유와 혼방한 것으로 한정한다)
,,,,511190,기타
,,,,511211,1제곱미터당 중량이 200그램 이하인 것
,,,,511219,기타
,,,,511220,기타(주로 인조필라멘트와 혼방한 것으로 한정한다)
,,,,511230,기타(주로 인조스테이플섬유와 혼방한 것으로 한정한다)
,,,,511290,기타
,,,,511300,직물(동물의 거친 털이나 말의 털의 것으로 한정한다)
1312,직물 직조업,13219,특수직물 및 기타직물 직조업,530911,표백하지 않은 것이나 표백한 것
,,,,530919,기타
,,,,530921,표백하지 않은 것이나 표백한 것
,,,,530929,기타
1312,직물 직조업,13219,특수직물 및 기타직물 직조업,531010,표백하지 않은 것
,,,,531090,기타
1312,직물 직조업,13219,특수직물 및 기타직물 직조업,531100,그 밖의 식물성 방직용 섬유의 직물과 종이실(paper yarn)의 직물
1312,직물 직조업,13211,면직물 직조업,520811,평직물(平織物)(1제곱미터당 중량이 100그램 이하인 것으로 한정한다)
,,,,520812,평직물(平織物)(1제곱미터당 중량이 100그램 초과인 것으로 한정한다)
,,,,520813,3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]
,,,,520819,그 밖의 직물의 것
,,,,520821,평직물(平織物)(1제곱미터당 중량이 100그램 이하인 것으로 한정한다)
,,,,520822,평직물(平織物)(1제곱미터당 중량이 100그램 초과인 것으로 한정한다)
,,,,520823,3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]
,,,,520829,그 밖의 직물의 것
,,,,520831,평직물(平織物)(1제곱미터당 중량이 100그램 이하인 것으로 한정한다)
,,,,520832,평직물(平織物)(1제곱미터당 중량이 100그램 초과인 것으로 한정한다)
,,,,520833,3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]
,,,,520839,그 밖의 직물
,,,,520841,평직물(平織物)(1제곱미터당 중량이 100그램 이하인 것으로 한정한다)
,,,,520842,평직물(平織物)(1제곱미터당 중량이 100그램 초과인 것으로 한정한다)
,,,,520843,3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]
,,,,520849,그 밖의 직물
,,,,520851,평직물(平織物)(1제곱미터당 중량이 100그램 이하인 것으로 한정한다)
,,,,520852,평직물(平織物)(1제곱미터당 중량이 100그램 초과인 것으로 한정한다)
,,,,520859,그 밖의 직물
,,,,520911,평직물(平織物)
,,,,520912,3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]
,,,,520919,그 밖의 직물
,,,,520921,평직물(平織物)
,,,,520922,3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]
,,,,520929,그 밖의 직물
,,,,520931,평직물(平織物)
,,,,520932,3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]
,,,,520939,그 밖의 직물
,,,,520941,평직물(平織物)
,,,,520942,데님(denim)
,,,,520943,3올이나 4올의 그 밖의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]
,,,,520949,그 밖의 직물
,,,,520951,평직물(平織物)
,,,,520952,3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]
,,,,520959,그 밖의 직물
,,,,521011,평직물(平織物)
,,,,521019,그 밖의 직물
,,,,521021,평직물(平織物)
,,,,521029,그 밖의 직물
,,,,521031,평직물(平織物)
,,,,521032,3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]
,,,,521039,그 밖의 직물
,,,,521041,평직물(平織物)
,,,,521049,그 밖의 직물
,,,,521051,평직물(平織物)
,,,,521059,그 밖의 직물
,,,,521111,평직물(平織物)
,,,,521112,3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]
,,,,521119,그 밖의 직물
,,,,521120,표백한 것
,,,,521131,평직물(平織物)
,,,,521132,3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]
,,,,521139,그 밖의 직물
,,,,521141,평직물(平織物)
,,,,521142,데님(denim)
,,,,521143,3올이나 4올의 그 밖의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]
,,,,521149,그 밖의 직물
,,,,521151,평직물(平織物)
,,,,521152,3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]
,,,,521159,그 밖의 직물
,,,,521211,표백하지 않은 것
,,,,521212,표백한 것
,,,,521213,염색한 것
,,,,521214,서로 다른 색실로 된 것
,,,,521215,날염한 것
,,,,521221,표백하지 않은 것
,,,,521222,표백한 것
,,,,521223,염색한 것
,,,,521224,서로 다른 색실로 된 것
,,,,521225,날염한 것
1312,직물 직조업,13213,화학섬유직물 직조업,540710,강력사(나일론이나 그 밖의 폴리아미드와 폴리에스테르의 것으로 한정한다)의 직물
,,,,540720,스트립(strip)이나 이와 유사한 것으로 직조한 직물
,,,,540730,제11부의 주 제9호의 직물
,,,,540741,표백하지 않은 것이나 표백한 것
,,,,540742,염색한 것
,,,,540743,서로 다른 색실로 된 것
,,,,540744,날염한 것
,,,,540751,표백하지 않은 것이나 표백한 것
,,,,540752,염색한 것
,,,,540753,서로 다른 색실로 된 것
,,,,540754,날염한 것
,,,,540761,비(非)텍스처드 폴리에스테르 필라멘트의 함유량이 전 중량의 100분의 85 이상인 것
,,,,540769,기타
,,,,540771,표백하지 않은 것이나 표백한 것
,,,,540772,염색한 것
,,,,540773,서로 다른 색실로 된 것
,,,,540774,날염한 것
,,,,540781,표백하지 않은 것이나 표백한 것
,,,,540782,염색한 것
,,,,540783,서로 다른 색실로 된 것
,,,,540784,날염한 것
,,,,540791,표백하지 않은 것이나 표백한 것
,,,,540792,염색한 것
,,,,540793,서로 다른 색실로 된 것
,,,,540794,날염한 것
,,,,540810,비스코스레이온(viscose rayon)의 강력사로 직조한 직물
,,,,540821,표백하지 않은 것이나 표백한 것
,,,,540822,염색한 것
,,,,540823,서로 다른 색실로 된 것
,,,,540824,날염한 것
,,,,540831,표백하지 않은 것이나 표백한 것
,,,,540832,염색한 것
,,,,540833,서로 다른 색실로 된 것
,,,,540834,날염한 것
1312,직물 직조업,13213,화학섬유직물 직조업,551211,표백하지 않은 것이나 표백한 것
,,,,551219,기타
,,,,551221,표백하지 않은 것이나 표백한 것
,,,,551229,기타
